Bar-Hopping Office Worker,Promotion-Loving Office Worker,"Bar-Hopping Office Worker: ""How's the promotion going lately?"" Promotion-Loving Office Worker: ""It's fun, but it's busy!"" Bar-Hopping Office Worker: ""Let's go out for a drink then!"" Promotion-Loving Office Worker: ""Really? That makes me happy!"" Bar-Hopping Office Worker: ""I need to let off some steam!"" Promotion-Loving Office Worker: ""Yeah, let's go!"" Bar-Hopping Office Worker: ""Let's have fun together!"" Promotion-Loving Office Worker: ""I can't wait!"""
Bar-Hopping Office Worker,Happy-to-be-Alone Housewife,"Bar-Hopping Office Worker: ""How do you like spending time alone?"" Happy-to-be-Alone Housewife: ""It's so relaxing!"" Bar-Hopping Office Worker: ""In that case, let's go out for a drink together sometimes!"" Happy-to-be-Alone Housewife: ""Really? I'm looking forward to it!"" Bar-Hopping Office Worker: ""You need time to take care of yourself too!"" Happy-to-be-Alone Housewife: ""Yes, let's plan it!"" Bar-Hopping Office Worker: ""Refresh yourself and then work hard again!"" Happy-to-be-Alone Housewife: ""Yes, let's go!"""
Bar-Hopping Office Worker,Girls’ Night Out HR Officer,"Bar-Hopping Office Worker: ""What are your plans for the girls' night out?"" Girls' Night Out HR Officer: ""I have lots of fun plans!"" Bar-Hopping Office Worker: ""Let's go out for drinks afterwards!"" Girls' Night Out HR Officer: ""Of course, I'm looking forward to it!"" Bar-Hopping Office Worker: ""I'll find a stylish place for you."" Girls' Night Out HR Officer: ""A nice place would be great!"" Bar-Hopping Office Worker: ""In that case, I'll find it for you!"" Girls' Night Out HR Officer: ""I'm counting on you!"""
Bar-Hopping Office Worker,Content-Hungry YouTuber,"Bar-Hopping Office Worker: ""Have you made any interesting videos recently?"" Content-Hungry YouTuber: ""I'm still short on ideas."" Bar-Hopping Office Worker: ""In that case, let's have a drink and brainstorm!"" Content-Hungry YouTuber: ""That's a great idea!"" Bar-Hopping Office Worker: ""Maybe we'll have some fun conversations over a drink!"" Content-Hungry YouTuber: ""Yeah, I'm looking forward to it!"""
Bar-Hopping Office Worker,Health-Conscious Designer,"Bar-Hopping Office Worker: ""What kind of designs have you been working on lately?"" Health-Conscious Designer: ""A lot of my designs use organic materials."" Bar-Hopping Office Worker: ""That's interesting! Let's talk about it over a drink next time!"" Health-Conscious Designer: ""That's great, let's refresh ourselves and brainstorm ideas!"" Bar-Hopping Office Worker: ""It looks like we'll make some new discoveries!"" Health-Conscious Designer: ""I'm looking forward to it!"""
Bar-Hopping Office Worker,Retired Grandpa,"Bar-Hopping Office Worker: ""How's your retirement life these days?"" Retired Grandpa: ""I'm taking it easy."" Bar-Hopping Office Worker: ""In that case, let's go out for a drink together sometime!"" Retired Grandpa: ""That's great, I need to have some fun!"" Bar-Hopping Office Worker: ""Tell me some stories from when you were younger!"" Retired Grandpa: ""Of course, let's talk about some fun memories!"""
Bar-Hopping Office Worker,Discount-Day Chef,"Bar-Hopping Office Worker: ""Did you find anything good on sale day?"" Discount-Day Chef: ""Yes, I got some fresh ingredients!"" Bar-Hopping Office Worker: ""In that case, let's cook together next time!"" Discount-Day Chef: ""That would be fun!"" Bar-Hopping Office Worker: ""Let's make some delicious food together!"" Discount-Day Chef: ""What kind of food should we make?"""
Bar-Hopping Office Worker,Elementary School Teacher,"Bar-Hopping Office Worker: ""How are classes going lately?"" Elementary School Teacher: ""The kids are energetic and having fun!"" Bar-Hopping Office Worker: ""In that case, let's go out for a drink together sometime!"" Elementary School Teacher: ""I don't drink much, but as long as I have a good time, that's fine!"" Bar-Hopping Office Worker: ""It's important to refresh yourself!"" Elementary School Teacher: ""You're right, I'll think about it!"""
Bar-Hopping Office Worker,Runny-Nosed Kindergartner,"Bar-Hopping Office Worker: ""Hello! What's wrong? Your nose is runny."" Runny-Nosed Kindergartner: ""Yeah, I think I have a cold..."" Bar-Hopping Office Worker: ""Are you OK? Has your mom checked you?"" Runny-Nosed Kindergartner: ""Yeah, but I want to play!"" Bar-Hopping Office Worker: ""In that case, let's play together!"" Runny-Nosed Kindergartner: ""Really? I'm so happy!"""
Bar-Hopping Office Worker,Driver’s License Student & Cafe Regular,"Bar-Hopping Office Worker: ""How's studying for your license going lately?"" Driver's License Student & Cafe Regular: ""It's still difficult, but I'm doing my best!"" Bar-Hopping Office Worker: ""In that case, why not refresh yourself at a cafe in between studying?"" Driver's License Student & Cafe Regular: ""That sounds great! Let's have some tea together."""
Bar-Hopping Office Worker,Grandpa the Horse Race Gambler,"Bar-Hopping Office Worker: ""How's the horse racing going lately?"" Grandpa the Horse Race Gambler: ""There are a lot of good horses out there!"" Bar-Hopping Office Worker: ""In that case, let's make some predictions together!"" Grandpa the Horse Race Gambler: ""It's even more fun if you're drinking!"""
Bar-Hopping Office Worker,Guardian of Pedestrian Street,"Bar-Hopping Office Worker: ""How's the pedestrian zone been lately?"" Guardian of Pedestrian Street: ""It's lively and fun!"" Bar-Hopping Office Worker: ""In that case, let's go for a walk together next time!"" Guardian of Pedestrian Street: ""That sounds great! I'll bring some drinks!"""
Bar-Hopping Office Worker,Amazon-Addicted Rebel,"Bar-Hopping Office Worker: ""Have you bought anything on Amazon recently?"" Amazon-Addicted Rebel: ""Yeah, I've bought a lot of stuff again!"" Bar-Hopping Office Worker: ""In that case, let's talk about it over a drink next time!"" Amazon-Addicted Rebel: ""Great! Let's talk about shopping!"""
Bar-Hopping Office Worker,Tai Chi Enthusiast,"Bar-Hopping Office Worker: ""How's Tai Chi going lately?"" Tai Chi Enthusiast: ""It feels great!"" Bar-Hopping Office Worker: ""In that case, let's try it together next time!"" Tai Chi Enthusiast: ""Sounds great! Let's have a drink afterwards!"""
Bar-Hopping Office Worker,Baseball Coach Dad,"Bar-Hopping Office Worker: ""How's the baseball class going lately?"" Baseball Coach Dad: ""The kids are energetic and having fun!"" Bar-Hopping Office Worker: ""In that case, let's go see a game!"" Baseball Coach Dad: ""Sounds great! Let's go out for drinks afterwards!"""
Bar-Hopping Office Worker,Baseball Pitching Guru,"Bar-Hopping Office Worker: ""How was the recent game?"" Baseball Pitching Guru: ""It was pretty fun!"" Bar-Hopping Office Worker: ""Tell me about it over a drink!"" Baseball Pitching Guru: ""That sounds great, let's have a lively discussion!"""
Bar-Hopping Office Worker,Budget Haircut Evangelist,"Bar-Hopping Office Worker: ""How's your haircut lately?"" Budget Haircut Evangelist: ""I'm happy that we're seeing more customers!"" Bar-Hopping Office Worker: ""In that case, let's go out for a drink!"" Budget Haircut Evangelist: ""That's a great idea!"""
Bar-Hopping Office Worker,Math-Loving Grandpa,"Bar-Hopping Office Worker: ""How's math going lately?"" Math-Loving Grandpa: ""There were a lot of interesting problems!"" Bar-Hopping Office Worker: ""Tell me about them over a drink!"" Math-Loving Grandpa: ""Sounds good, let's have some fun!"" Bar-Hopping Office Worker: ""I'd like to learn more about math too!"" Math-Loving Grandpa: ""In that case, I'll teach you!"""
Bar-Hopping Office Worker,Truck Driver with Zero Deliveries,"Bar-Hopping Office Worker: ""How's the delivery going?"" Truck Driver with Zero Deliveries: ""I don't have any deliveries scheduled today, so I'm free."" Bar-Hopping Office Worker: ""In that case, let's go out for a drink!"" Truck Driver with Zero Deliveries: ""That's a good idea, I need some time to refresh myself!"" Bar-Hopping Office Worker: ""Let's have a drink and have some fun talking!"" Truck Driver with Zero Deliveries: ""That's a great plan!"""
Bar-Hopping Office Worker,Dad Who Loves Sushi More Than Kids,"Bar-Hopping Office Worker: ""What do you think of sushi?"" Dad Who Loves Sushi More Than Kids: ""Sushi is definitely the best!"" Bar-Hopping Office Worker: ""In that case, let's go eat sushi together sometime!"" Dad Who Loves Sushi More Than Kids: ""Really? I'm looking forward to it!"" Bar-Hopping Office Worker: ""And some drinks afterwards too!"" Dad Who Loves Sushi More Than Kids: ""That'd be great too!"""
Bar-Hopping Office Worker,Tough Dog-Loving Mom,"Bar-Hopping Office Worker: ""How's your dog doing?"" Tough Dog-Loving Mom: ""He's full of energy!"" Bar-Hopping Office Worker: ""In that case, let's go for a walk together!"" Tough Dog-Loving Mom: ""Sounds good, let's go out for a drink after the walk!"" Bar-Hopping Office Worker: ""That'll be fun!"" Tough Dog-Loving Mom: ""Let's have some fun!"""
Bar-Hopping Office Worker,Train Sound Enthusiast,"Bar-Hopping Office Worker: ""What do you think of trains these days?"" Train Sound Enthusiast: ""There are a lot of new sounds!"" Bar-Hopping Office Worker: ""In that case, let's talk about trains over a drink!"" Train Sound Enthusiast: ""That's a good idea, I'll play you all kinds of sounds!"" Bar-Hopping Office Worker: ""I'm looking forward to it!"" Train Sound Enthusiast: ""I'm looking forward to it too!"""
Bar-Hopping Office Worker,Cosplay Kindergartner,"Bar-Hopping Office Worker: ""How's your cosplay going these days?"" Cosplay Kindergartner: ""It's fun! I change into a lot of different costumes!"" Bar-Hopping Office Worker: ""In that case, let's cosplay together next time!"" Cosplay Kindergartner: ""Really? I'm looking forward to it!"" Bar-Hopping Office Worker: ""Afterwards, let's talk over a drink!"" Cosplay Kindergartner: ""What's alcohol?"""
Bar-Hopping Office Worker,Speedy E-Bike Drink Delivery Girl,"Bar-Hopping Office Worker: ""How's your e-bike going these days?"" Speedy E-Bike Drink Delivery Girl: ""It's so comfortable!"" Bar-Hopping Office Worker: ""In that case, let's go cycling together next time!"" Speedy E-Bike Drink Delivery Girl: ""That sounds great! Let's go for a drink afterwards!"""
Crushy High School Girl,Bar-Hopping Office Worker,"Crushy High School Girl: ""Has anything special happened recently?"" Bar-Hopping Office Worker: ""Something special? I've been drinking too much at work lately, so my memory's a bit hazy..."" Crushy High School Girl: ""Too much...? That's tough!"" Bar-Hopping Office Worker: ""But it's fun, so it's okay! What about love?"" Crushy High School Girl: ""Actually, there's someone I'm interested in..."" Bar-Hopping Office Worker: ""That's great! What's he like?"" Crushy High School Girl: ""He's kind, and a little funny!"""
Crushy High School Girl,Slacker Salesman,"Crushy High School Girl: ""Did anything fun happen at school recently?"" Slacker Salesman: ""Fun? Hmm, maybe I skipped work and went out to have fun..."" Crushy High School Girl: ""That's great! Where did you go?"" Slacker Salesman: ""I went to karaoke with my friends. It's the best way to relieve stress!"" Crushy High School Girl: ""I want to go to karaoke too!"" Slacker Salesman: ""Let's go together and sing our hearts out!"""
Crushy High School Girl,Busy Mom,"Crushy High School Girl: ""Mom, you seem busy these days."" Busy Mom: ""Yeah, I'm busy every day with work and housework."" Crushy High School Girl: ""That must be tough. Do you have time to rest?"" Busy Mom: ""It's not often, but I try to make time for myself after the kids go to bed."" Crushy High School Girl: ""That's great! I need to refresh myself in between studying too."" Busy Mom: ""Let's both do our best!"""
Crushy High School Girl,Office Worker Looking for a Wedding Ring,"Crushy High School Girl: ""Has anything special happened to you recently?"" Office Worker Looking for a Wedding Ring: ""Actually, I'm looking for a wedding ring."" Crushy High School Girl: ""Wow, that's nice! What kind of design do you think would be good?"" Office Worker Looking for a Wedding Ring: ""Something simple, but with a bit of individuality would be good."" Crushy High School Girl: ""That's great! What does your partner think?"" Office Worker Looking for a Wedding Ring: ""He'll be happy with it too!"""
Crushy High School Girl,Cheating Music Producer,"Crushy High School Girl: ""What kind of music have you been making lately?"" Cheating Music Producer: ""Actually, I'm making a song about my relationship with a certain person."" Crushy High School Girl: ""That sounds interesting! What kind of song is it?"" Cheating Music Producer: ""I'm planning on making it a sad ballad. I want to express the complexity of love."" Crushy High School Girl: ""I'd love to hear something like that!"""
Crushy High School Girl,Horse Racing Blogger,"Crushy High School Girl: ""Has anything interesting happened recently?"" Horse Racing Blogger: ""I was predicting the results of horse races and I got it right!"" Crushy High School Girl: ""That's amazing! What will you do with the money?"" Horse Racing Blogger: ""I'm planning to go out to dinner with a friend next time. I'm looking forward to eating something delicious!"" Crushy High School Girl: ""I want to eat something delicious too!"""
Crushy High School Girl,Retiring Civil Servant,"Crushy High School Girl: ""How's work been lately?"" Retiring Civil Servant: ""I'm approaching retirement age, so this is the final stretch."" Crushy High School Girl: ""I see! What do you plan to do after retirement?"" Retiring Civil Servant: ""I'm thinking of enjoying my hobby of traveling more."" Crushy High School Girl: ""That's great! Where do you want to go?"" Retiring Civil Servant: ""I'd like to go to Hokkaido and enjoy the nature to the fullest."""
Crushy High School Girl,Pop Idol Fanatic,"Crushy High School Girl: ""Do you have any favorite idols these days?"" Pop Idol Fanatic: ""Of course! X-chan's new song is amazing!"" Crushy High School Girl: ""I've listened to it too! Their dance is so cute."" Pop Idol Fanatic: ""Yeah, I'm planning on going to their next live concert too."" Crushy High School Girl: ""I want to go too! Let's go together!"""
Crushy High School Girl,Bookworm Kid,"Crushy High School Girl: ""Have you read any interesting books lately?"" Bookworm Kid: ""Yes! That magical adventure story was really interesting!"" Crushy High School Girl: ""I want to read that too! What's it about?"" Bookworm Kid: ""It's about a wizard who defeats enemies with his friends!"" Crushy High School Girl: ""Sounds fun! Let me borrow it next time!"""
Crushy High School Girl,Curious Young Student,"Crushy High School Girl: ""What kind of research have you been working on recently?"" Curious Young Student: ""Right now I'm researching plant growth!"" Crushy High School Girl: ""Wow! How do you research that?"" Curious Young Student: ""I'm changing the amount of water and light to see which ones grow the best."" Crushy High School Girl: ""That sounds interesting! I can't wait to see the results!"""
Crushy High School Girl,Bank Clerk Office Worker,"Crushy High School Girl: ""How's work?"" Bank Clerk Office Worker: ""It's busy, but rewarding."" Crushy High School Girl: ""What exactly do you do?"" Bank Clerk Office Worker: ""I give advice to customers and process loan applications."" Crushy High School Girl: ""It sounds tough! But it's a great job!"""
Crushy High School Girl,Promotion-Loving Office Worker,"Crushy High School Girl: ""What kind of promotions have you been thinking of lately?"" Promotion-Loving Office Worker: ""We're planning a campaign to spread the word about our new product on social media!"" Crushy High School Girl: ""That sounds fun! What kind of product is it?"" Promotion-Loving Office Worker: ""It's an eco-bag, and the cute design is what makes it so great!"" Crushy High School Girl: ""I want one too!"""
Crushy High School Girl,Happy-to-be-Alone Housewife,"Crushy High School Girl: ""How's your time alone these days?"" Happy-to-be-Alone Housewife: ""It's a lot of fun. I watch my favorite dramas and enjoy my hobbies."" Crushy High School Girl: ""That's great! I want to cherish my own time too."" Happy-to-be-Alone Housewife: ""It's really important to do what you love!"""
Crushy High School Girl,Girls’ Night Out HR Officer,"Crushy High School Girl: ""Have you had a girls' night out recently?"" Girls' Night Out HR Officer: ""Yes, I got together with friends and had a great time."" Crushy High School Girl: ""What did we talk about?"" Girls' Night Out HR Officer: ""I guess we talked about love and complaining about work."" Crushy High School Girl: ""That sounds fun! I want to join a girls' night out too!"""
Crushy High School Girl,Content-Hungry YouTuber,"Crushy High School Girl: ""Have you made any funny videos recently?"" Content-Hungry YouTuber: ""Yes, I made a comedy video with my friends!"" Crushy High School Girl: ""That sounds fun! What is it about?"" Content-Hungry YouTuber: ""We recreated little funny everyday things."" Crushy High School Girl: ""I want to check it out! Can you give me the YouTube link?"""
Crushy High School Girl,Health-Conscious Designer,"Crushy High School Girl: ""What kind of designs have you been working on lately?"" Health-Conscious Designer: ""Right now, I'm designing fashion items using eco-friendly materials."" Crushy High School Girl: ""That sounds environmentally friendly too! What kind of item is it?"" Health-Conscious Designer: ""I'm thinking of making a tote bag using recycled materials."" Crushy High School Girl: ""I want one too!"""
Crushy High School Girl,Retired Grandpa,"Crushy High School Girl: ""What have you been doing these days?"" Retired Grandpa: ""I've been gardening and taking walks around the neighborhood."" Crushy High School Girl: ""That's great! Walking makes you feel good, doesn't it?"" Retired Grandpa: ""Yeah, spending time in nature is the best."""
Crushy High School Girl,Discount-Day Chef,"Crushy High School Girl: ""What did you buy on sale day recently?"" Discount-Day Chef: ""I bought lots of fresh vegetables!"" Crushy High School Girl: ""Are you going to use them in your cooking?"" Discount-Day Chef: ""Of course! I'm looking forward to cooking with seasonal ingredients."" Crushy High School Girl: ""That's great! I'd like to help out too!"""
Crushy High School Girl,Elementary School Teacher,"Crushy High School Girl: ""How are classes going these days?"" Elementary School Teacher: ""It's fun spending time with the energetic kids!"" Crushy High School Girl: ""What kind of classes do you teach?"" Elementary School Teacher: ""Math, Japanese, and sometimes art too."" Crushy High School Girl: ""It's great to learn together with the kids!"""
Crushy High School Girl,Runny-Nosed Kindergartner,"Crushy High School Girl: ""How's kindergarten been lately?"" Runny-Nosed Kindergartner: ""I drew a picture! But now I have a runny nose."" Crushy High School Girl: ""That's tough! Have you had your mom check it?"" Runny-Nosed Kindergartner: ""Yeah, she's always so kind to me."" Crushy High School Girl: ""That's great! Let me see your drawing!"""
Crushy High School Girl,Driver’s License Student & Cafe Regular,"Crushy High School Girl: ""Have you been to cafes much recently?"" Driver's License Student & Cafe Regular: ""Yes, I'm studying for my driver's license, so I'm relaxing at cafes."" Crushy High School Girl: ""Good luck with getting your driver's license!"" Driver's License Student & Cafe Regular: ""Thank you! Spending time at cafes is so relaxing."""
Crushy High School Girl,Grandpa the Horse Race Gambler,"Crushy High School Girl: ""How are the horse races going lately?"" Grandpa the Horse Race Gambler: ""Thanks to you, I've been hitting the target on the recent races!"" Crushy High School Girl: ""That's amazing! Which horse did you like best?"" Grandpa the Horse Race Gambler: ""Horse X was strong. I'm looking forward to the next one."" Crushy High School Girl: ""I want to see that race too!"""
Crushy High School Girl,Guardian of Pedestrian Street,"Crushy High School Girl: ""The pedestrian zone has been really lively lately!"" Guardian of Pedestrian Street: ""Yeah, lots of people are having fun."" Crushy High School Girl: ""Has anything interesting happened?"" Guardian of Pedestrian Street: ""Yesterday, the kids were having fun watching the street performers."" Crushy High School Girl: ""That's great!"""
Crushy High School Girl,Amazon-Addicted Rebel,"Crushy High School Girl: ""What have you bought on Amazon recently?"" Amazon-Addicted Rebel: ""I often buy games and clothes."" Crushy High School Girl: ""That looks fun! Which game do you recommend?"" Amazon-Addicted Rebel: ""Game XX is fun, you should definitely try it!"" Crushy High School Girl: ""Let me know next time!"""
Crushy High School Girl,Tai Chi Enthusiast,"Crushy High School Girl: ""How's Tai Chi going lately?"" Tai Chi Enthusiast: ""It's great, my body feels lighter!"" Crushy High School Girl: ""What do you do in Tai Chi?"" Tai Chi Enthusiast: ""It's a slow movement that helps to harmonize the mind and body."" Crushy High School Girl: ""I'd like to try it myself!"""
Crushy High School Girl,Baseball Coach Dad,"Crushy High School Girl: ""How's baseball class going lately?"" Baseball Coach Dad: ""The kids are working hard, I'm excited to see them grow!"" Crushy High School Girl: ""What kind of practice are you doing?"" Baseball Coach Dad: ""I'm mainly teaching batting and pitching."" Crushy High School Girl: ""I want to try baseball too!"""
Crushy High School Girl,Baseball Pitching Guru,"Crushy High School Girl: ""How's the pitcher talk going lately?"" Baseball Pitching Guru: ""There's a lot of exciting talk about interesting players!"" Crushy High School Girl: ""Which player is getting attention?"" Baseball Pitching Guru: ""Player XX is pitching amazingly."" Crushy High School Girl: ""I'd like to see that player play, too!"""
Crushy High School Girl,Budget Haircut Evangelist,"Crushy High School Girl: ""What's the reputation of 1000 yen haircuts these days?"" Budget Haircut Evangelist: ""It's quick and convenient, so lots of people are using it!"" Crushy High School Girl: ""What kind of style can you get?"" Budget Haircut Evangelist: ""It's simple, but you can get a stylish look."" Crushy High School Girl: ""I think I'll go next time!"""
Crushy High School Girl,Math-Loving Grandpa,"Crushy High School Girl: ""How's math going lately?"" Math-Loving Grandpa: ""I've been having fun solving a few problems every day!"" Crushy High School Girl: ""That's amazing! What kind of problems do you like?"" Math-Loving Grandpa: ""I find Sudoku and puzzles especially fun."" Crushy High School Girl: ""I'd like to give it a try myself!"""
Crushy High School Girl,Truck Driver with Zero Deliveries,"Crushy High School Girl: ""How's your job at the trucking company lately?"" Truck Driver with Zero Deliveries: ""I haven't had anything to deliver lately."" Crushy High School Girl: ""That must be tough. Have you come up with any creative solutions?"" Truck Driver with Zero Deliveries: ""I enjoy the scenery while I'm driving."" Crushy High School Girl: ""That sounds good! It's refreshing."""
Crushy High School Girl,Dad Who Loves Sushi More Than Kids,"Crushy High School Girl: ""Have you had any time to spend with your kids lately?"" Dad Who Loves Sushi More Than Kids: ""Spending time with my kids is important, but I also love sushi!"" Crushy High School Girl: ""Sushi is great! What kind of sushi do you like?"" Dad Who Loves Sushi More Than Kids: ""Tuna and sea urchin are the best."" Crushy High School Girl: ""I'm starting to feel like eating sushi too!"""
Crushy High School Girl,Tough Dog-Loving Mom,"Crushy High School Girl: ""How is your dog doing these days?"" Tough Dog-Loving Mom: ""He's full of energy! I take him for a walk every day."" Crushy High School Girl: ""What kind of dog is he?"" Tough Dog-Loving Mom: ""I have a Shiba Inu. He's so cute!"" Crushy High School Girl: ""I like Shiba Inu too! I'd love to play with one!"""
Crushy High School Girl,Train Sound Enthusiast,"Crushy High School Girl: ""You've been interested in train sounds lately!"" Train Sound Enthusiast: ""Really? I especially like the train departure bells."" Crushy High School Girl: ""That's interesting! What sound do you like best?"" Train Sound Enthusiast: ""I like the bell at XX station the best."" Crushy High School Girl: ""I'd like to hear it next time!"""
Crushy High School Girl,Cosplay Kindergartner,"Crushy High School Girl: ""How's your cosplay going lately?"" Cosplay Kindergartner: ""I'm cosplaying as XX today!"" Crushy High School Girl: ""So cute! What kind of character is it?"" Cosplay Kindergartner: ""It's XX-chan! I love her!"" Crushy High School Girl: ""I like that character too! Let's play together!"""
Crushy High School Girl,Speedy E-Bike Drink Delivery Girl,"Crushy High School Girl: ""Are electric bikes comfortable these days?"" Speedy E-Bike Drink Delivery Girl: ""They're super comfortable! It's fun to go fast."" Crushy High School Girl: ""Where do you like to go?"" Speedy E-Bike Drink Delivery Girl: ""I speed down the road to the park!"" Crushy High School Girl: ""That looks fun! I want to ride one too!"""
Slacker Salesman,Bar-Hopping Office Worker,"Slacker Salesman: ""How's work been lately?"" Bar-Hopping Office Worker: ""It's been okay, but I might be tired from drinking too much..."" Slacker Salesman: ""That's a good idea! I want to skip work and go to a cafe too."" Bar-Hopping Office Worker: ""I need to make sure I don't slack off too much!"" Slacker Salesman: ""Yeah, but it's important to take a breather every once in a while."""
Slacker Salesman,Crushy High School Girl,"Slacker Salesman: ""How's school going lately?"" Crushy High School Girl: ""It's busy, but fun! I'm studying with my friends."" Slacker Salesman: ""You're studying hard! I want to skip school and go out and have fun."" Crushy High School Girl: ""It's important to take a break sometimes!"" Slacker Salesman: ""That's right, it's important to balance work and play."""
