梯子酒のOL,研究好きの小学生,梯子酒のOL「お疲れ様です。今日は何かお仕事ですか？」研究好きの小学生「いや、今日は研究をしようと思っているんです」梯子酒のOL「研究？小学生なのに？」研究好きの小学生「はい、特に興味がある分野なんです」梯子酒のOL「それはすごいですね！どんな分野なんですか？」研究好きの小学生「宇宙物理学です」梯子酒のOL「宇宙物理学？それは難しいですね！」研究好きの小学生「そうですね、でも頑張っています！」梯子酒のOL「それは素晴らしいです！頑張ってくださいね！」
梯子酒のOL,銀行勤務のOL,梯子酒のOL「お仕事終わり？」銀行勤務のOL「うん、今日は早めに終わりました」梯子酒のOL「そうなんだ、じゃあ今からどこへ行く？」銀行勤務のOL「ちょっとそこまで、今日は梯子酒でも飲みに行こうかな」梯子酒のOL「そうだな、今日はいい感じで乾杯しよう！」
梯子酒のOL,プロモーション好きのOL,梯子酒のOL「おいしい梯子酒を飲みたいなー」プロモーション好きのOL「そうなんだ！じゃあ、私がプロモーションを探してみるよ！」梯子酒のOL「そうだ！ありがとう！」プロモーション好きのOL「あ、そういえば、ここでは梯子酒が安いんだって！」梯子酒のOL「そうなんだ！行ってみよう！」
梯子酒のOL,一人が嬉しい専業主婦,梯子酒のOL「今日も一日頑張りましょう！」一人が嬉しい専業主婦「そうですね！今日は何か特別なことをしようかな」梯子酒のOL「そうですね！今日はお買い物に行きましょう！」一人が嬉しい専業主婦「それはいいアイデアですね！何を買おうかな？」梯子酒のOL「お菓子とか、お気に入りの服とか！」一人が嬉しい専業主婦「そうですね！お菓子はいつも楽しみですよね！」
梯子酒のOL,女子会好きの人事総務,梯子酒のOL「お店で何を飲みましょう？」女子会好きの人事総務「お酒なら梯子酒がおすすめですよ！」梯子酒のOL「そうですね！それならお試ししてみましょう！」女子会好きの人事総務「それにしては、お店のお料理も美味しそうですね！」梯子酒のOL「そうですよね！今日はお料理もお試ししましょう！」
梯子酒のOL,ネタに飢えてるYouTuber,梯子酒のOL「お酒を飲むのはどうですか？」ネタに飢えてるYouTuber「いいアイデアですね！」梯子酒のOL「そうですか！じゃあ、どんなお酒が飲みたいですか？」ネタに飢えてるYouTuber「梯子酒でもいいですか？」梯子酒のOL「もちろん！それなら、私が持ってきましょう！」ネタに飢えてるYouTuber「それなら、私もお菓子を持ってきます！」
梯子酒のOL,健康的なデザイナー,梯子酒のOL「おいしいお酒を飲みたいなあ」健康的なデザイナー「私はお酒は飲まないんですが、お茶とかならいいですよ」梯子酒のOL「そうなんだ！それならお茶でもいかが？」健康的なデザイナー「そうなんですね、お茶でもいいですよ」梯子酒のOL「じゃあ、お茶屋さんでお茶を飲みましょう！」健康的なデザイナー「そうですね、お茶屋さんでお茶を飲みましょう！」
梯子酒のOL,年金暮らしのおじいさん,梯子酒のOL「お腹すいた？ お昼ご飯行く？」年金暮らしのおじいさん「いやいや、お金がないからなあ」梯子酒のOL「そんなことないよ！ 今日は私が支払うから、おいしいものを食べよう！」年金暮らしのおじいさん「そうなんだ、それなら行ってみようか」梯子酒のOL「じゃあ、お気に入りの店行こう！」
梯子酒のOL,特売日が大事なシェフ,梯子酒のOL「お店の話を聞いてみたいな」特売日が大事なシェフ「そうですか？ それなら今日は特売日なんですよ」梯子酒のOL「そうなんですか！ それなら行ってみようかな」特売日が大事なシェフ「そうですね！ それなら今日はお得な品物を見つけるチャンスですよ」梯子酒のOL「そうなんですね！ それなら早速行ってみましょう！」
梯子酒のOL,小学校の先生,梯子酒のOL「今日はどんなお仕事？」小学校の先生「子どもたちと一緒に楽しい時間を過ごしています」梯子酒のOL「それは素敵ですね！子どもたちと一緒に笑顔を見せ合えるなんて」小学校の先生「そうですね！子どもたちと一緒に過ごす時間はいつも楽しいです」梯子酒のOL「私も子どもたちと一緒に過ごす時間があればいいなと思っています」小学校の先生「そうですね！子どもたちと一緒に過ごす時間はとても楽しいですよ」
梯子酒のOL,鼻水たれてる幼稚園児,梯子酒のOL「あなたは何かを探しているの？」鼻水たれてる幼稚園児「うん、お菓子を探しているんだ」梯子酒のOL「お菓子を探しているなら、この辺りにはいくつかのお店があるわよ」鼻水たれてる幼稚園児「本当？どこにあるの？」梯子酒のOL「あそことあそこと、こっちの角を曲がったところにもあるわ」鼻水たれてる幼稚園児「ありがとう！」
