梯子酒のOL,特売日が大事なシェフ,"梯子酒のOL「特売日、いいもの見つかった？」特売日が大事なシェフ「はい、新鮮な食材が手に入りました！」梯子酒のOL「それなら、今度一緒に料理しよう！」特売日が大事なシェフ「それは楽しみです！」梯子酒のOL「一緒においしい料理を作ろう！」特売日が大事なシェフ「どんな料理がいいかな？」"
梯子酒のOL,小学校の先生,"梯子酒のOL「最近の授業はどう？」小学校の先生「子どもたちが元気で楽しいです！」梯子酒のOL「それなら、今度一緒に飲みに行こう！」小学校の先生「お酒はあまり飲まないですが、楽しい時間ならいいですね！」梯子酒のOL「リフレッシュするのも大事だよ！」小学校の先生「そうですね、考えてみます！」"
梯子酒のOL,鼻水たれてる幼稚園児,"梯子酒のOL「こんにちは！どうしたの？鼻水が出てるね。」鼻水たれてる幼稚園児「うん、風邪引いたみたい…。」梯子酒のOL「大丈夫？お母さんに見てもらった？」鼻水たれてる幼稚園児「うん、でも遊びたい！」梯子酒のOL「それなら、一緒に遊ぼうか！」鼻水たれてる幼稚園児「本当に？嬉しい！」"
梯子酒のOL,免許証準備中のカフェ常連,"梯子酒のOL「最近、免許の勉強はどう？」免許証準備中のカフェ常連「まだまだ難しいけど、頑張ってる！」梯子酒のOL「それなら、カフェで勉強の合間にリフレッシュしよう！」免許証準備中のカフェ常連「いいね！お茶でも飲みながら。」"
梯子酒のOL,競馬予想のおじいちゃん,"梯子酒のOL「最近の競馬はどう？」競馬予想のおじいちゃん「いい馬がたくさん出てるぞ！」梯子酒のOL「それなら、一緒に予想してみよう！」競馬予想のおじいちゃん「お酒を飲みながらなら、もっと楽しい！」"
梯子酒のOL,歩行者天国の番人,"梯子酒のOL「最近、歩行者天国はどう？」歩行者天国の番人「賑やかで楽しいよ！」梯子酒のOL「それなら、今度一緒に散歩しよう！」歩行者天国の番人「いいね！お酒を持って行こう！」"
梯子酒のOL,Amazon依存の不良,"梯子酒のOL「最近、Amazonで何か買った？」Amazon依存の不良「うん、またいろいろ買っちゃった！」梯子酒のOL「それなら、今度一緒にお酒を飲みながら話そう！」Amazon依存の不良「いいね！買い物の話をしよう！」"
梯子酒のOL,健康第一の太極拳愛好者,"梯子酒のOL「最近、太極拳はどう？」健康第一の太極拳愛好者「すごく気持ちいいよ！」梯子酒のOL「それなら、今度一緒にやってみよう！」健康第一の太極拳愛好者「いいね！その後はお酒を飲もう！」"
梯子酒のOL,野球教室の親父,"梯子酒のOL「最近、野球教室はどう？」野球教室の親父「子どもたちが元気で楽しいよ！」梯子酒のOL「それなら、試合を観に行こう！」野球教室の親父「いいね！その後は飲みに行こう！」"
梯子酒のOL,ピッチャー談義の達人,"梯子酒のOL「最近の試合はどうだった？」ピッチャー談義の達人「なかなか面白かったよ！」梯子酒のOL「その話を飲みながら聞かせて！」ピッチャー談義の達人「それはいいね、熱く語ろう！」"
梯子酒のOL,1000円カットの伝道師,"梯子酒のOL「最近のカットはどう？」1000円カットの伝道師「お客さんが増えて嬉しい！」梯子酒のOL「それなら、飲みに行こう！」1000円カットの伝道師「それはいいアイデアだ！」"
梯子酒のOL,数学好きのおじいさん,"梯子酒のOL「最近の数学はどう？」数学好きのおじいさん「色々と面白い問題があったよ！」梯子酒のOL「その話を飲みながら聞かせて！」数学好きのおじいさん「いいね、楽しい時間を過ごそう！」梯子酒のOL「私も数学についてもっと知りたい！」数学好きのおじいさん「それなら、教えてあげるよ！」"
梯子酒のOL,運搬予定ゼロの運送業者,"梯子酒のOL「運送の調子はどう？」運搬予定ゼロの運送業者「今日は運搬予定がなくて暇だよ。」梯子酒のOL「それなら飲みに行こう！」運搬予定ゼロの運送業者「いいね、リフレッシュする時間が必要だ！」梯子酒のOL「楽しい話をしながら飲もう！」運搬予定ゼロの運送業者「それは素晴らしい計画だ！」"
梯子酒のOL,子供より寿司優先の父,"梯子酒のOL「寿司はどう？」子供より寿司優先の父「やっぱり寿司が一番だね！」梯子酒のOL「それなら、今度一緒に寿司を食べに行こう！」子供より寿司優先の父「本当に？楽しみだ！」梯子酒のOL「その後はお酒もね！」子供より寿司優先の父「それも最高だね！」"
梯子酒のOL,犬好きのヤンキーママ,"梯子酒のOL「犬の調子はどう？」犬好きのヤンキーママ「元気いっぱいだよ！」梯子酒のOL「それなら、一緒に犬の散歩に行こう！」犬好きのヤンキーママ「いいね、散歩の後は飲みに行こう！」梯子酒のOL「それは楽しみ！」犬好きのヤンキーママ「楽しい時間を過ごそう！」"
梯子酒のOL,鉄道音響マニア,"梯子酒のOL「最近の鉄道はどう？」鉄道音響マニア「新しい音がたくさん出てるよ！」梯子酒のOL「それなら、鉄道の話を飲みながらしよう！」鉄道音響マニア「いいね、いろんな音を聞かせるよ！」梯子酒のOL「楽しみにしてる！」鉄道音響マニア「私も楽しみだよ！」"
梯子酒のOL,コスプレ幼稚園児,"梯子酒のOL「最近のコスプレはどう？」コスプレ幼稚園児「楽しいよ！いっぱい着替える！」梯子酒のOL「それなら、今度一緒にコスプレしよう！」コスプレ幼稚園児「ほんとに？楽しみ！」梯子酒のOL「その後、お酒を飲みながらお話ししよう！」コスプレ幼稚園児「え、お酒って何？」"
梯子酒のOL,電動自転車ぶっとばしヤクルトガール,"梯子酒のOL「最近、電動自転車はどう？」電動自転車ぶっとばしヤクルトガール「とっても快適だよ！」梯子酒のOL「それなら、今度一緒にサイクリングしよう！」電動自転車ぶっとばしヤクルトガール「いいね！その後は飲みに行こう！」"
片思い女子高生,梯子酒のOL,"片思い女子高生「最近、何か特別なことはあった？」梯子酒のOL「特別なこと？最近は仕事で飲みすぎて、記憶が曖昧だけど…」片思い女子高生「飲みすぎて…？それは大変ですね！」梯子酒のOL「でも、楽しいからいいのよ！あなたは恋の話はどう？」片思い女子高生「実は、気になる人がいて…」梯子酒のOL「それはいいね！どんな人？」片思い女子高生「優しくて、ちょっと面白い人です！」"
片思い女子高生,さぼり癖のある営業職,"片思い女子高生「最近、学校で楽しいことあった？」さぼり癖のある営業職「楽しいこと？うーん、仕事をサボって遊びに行ったことかな…」片思い女子高生「それ、いいですね！どこに行ったんですか？」さぼり癖のある営業職「友達とカラオケに行ったよ。ストレス発散には最高！」片思い女子高生「私もカラオケ行きたいな！」さぼり癖のある営業職「一緒に行こうよ、歌いまくろう！」"
片思い女子高生,忙しいお母さん,"片思い女子高生「お母さん、最近忙しそうですね。」忙しいお母さん「そうなのよ、仕事と家事で毎日バタバタ。」片思い女子高生「大変ですね。少し休む時間はありますか？」忙しいお母さん「なかなかないけど、子供たちが寝た後に少しだけ自分の時間を作るようにしてるわ。」片思い女子高生「それ、いいですね！私も勉強の合間にリフレッシュしないと。」忙しいお母さん「お互い頑張ろうね！」"
片思い女子高生,結婚指輪を探してるOL,"片思い女子高生「最近、何か特別なことはあった？」結婚指輪を探してるOL「実は、結婚指輪を探しているの。」片思い女子高生「わぁ、素敵！どんなデザインがいいと思ってるの？」結婚指輪を探してるOL「シンプルだけど、ちょっと個性的なのがいいかな。」片思い女子高生「それ、いいですね！相手の方はどう思ってるんですか？」結婚指輪を探してるOL「彼も喜んでくれてるよ！」"
片思い女子高生,不倫中の音楽プロデューサー,"片思い女子高生「最近、どんな音楽を作ってるんですか？」不倫中の音楽プロデューサー「実は、ある人との関係がテーマの曲を作ってるんだ。」片思い女子高生「それ、面白そうですね！どんな感じの曲なんですか？」不倫中の音楽プロデューサー「切ないバラードにするつもりさ。恋愛の複雑さを表現したくて。」片思い女子高生「そういうの、聴いてみたい！」"
片思い女子高生,競馬好きなブロガー,"片思い女子高生「最近、何か面白いことがありました？」競馬好きなブロガー「競馬の予想をしていて、見事に当たったんだ！」片思い女子高生「すごいですね！そのお金で何をしますか？」競馬好きなブロガー「今度、友達とご飯に行こうと思ってる。美味しいものを食べるのが楽しみ！」片思い女子高生「私も美味しいもの食べたいな！」"
片思い女子高生,定年する公務員,"片思い女子高生「最近、仕事はどうですか？」定年する公務員「もうすぐ定年だから、最後の追い込みだよ。」片思い女子高生「そうなんですね！定年後は何をするつもりですか？」定年する公務員「趣味の旅行をもっと楽しもうと思ってる。」片思い女子高生「いいですね！どこに行きたいですか？」定年する公務員「北海道に行って、自然を満喫したいな。」"
片思い女子高生,アイドルオタク,"片思い女子高生「最近、好きなアイドルはいますか？」アイドルオタク「もちろん！〇〇ちゃんの新曲が最高だよ！」片思い女子高生「私も聴いた！ダンスが可愛いですよね。」アイドルオタク「うん、今度のライブも行く予定なんだ。」片思い女子高生「私も行きたい！一緒に行きましょう！」"
片思い女子高生,読書家の小学生,"片思い女子高生「最近、面白い本を読んでますか？」読書家の小学生「はい！魔法の冒険物語がすごく面白かった！」片思い女子高生「それ、私も読みたい！どんな話なの？」読書家の小学生「魔法使いが仲間と一緒に敵を倒す話だよ！」片思い女子高生「楽しそう！今度貸してね！」"
片思い女子高生,研究好きの小学生,"片思い女子高生「最近、どんな研究をしてるの？」研究好きの小学生「今は植物の成長について調べてるんだ！」片思い女子高生「すごい！どうやって調べるの？」研究好きの小学生「水や光の量を変えて、どれが一番成長するか試してるよ。」片思い女子高生「それ、面白そう！結果が楽しみですね！」"
片思い女子高生,銀行勤務のOL,"片思い女子高生「仕事はどうですか？」銀行勤務のOL「忙しいけど、やりがいがあるよ。」片思い女子高生「具体的にはどんなことをしてるの？」銀行勤務のOL「お客さんの相談に乗ったり、融資の手続きをしたり。」片思い女子高生「大変そう！でも、素敵な仕事ですね！」"
片思い女子高生,プロモーション好きのOL,"片思い女子高生「最近、どんなプロモーションを考えてるの？」プロモーション好きのOL「新しい商品をSNSで広めるキャンペーンを計画中！」片思い女子高生「それ、楽しそう！どんな商品ですか？」プロモーション好きのOL「エコバッグなんだけど、可愛いデザインがポイントなの！」片思い女子高生「私もそれ、欲しいな！」"
片思い女子高生,一人が嬉しい専業主婦,"片思い女子高生「最近、一人の時間はどう？」一人が嬉しい専業主婦「とても楽しいよ。好きなドラマを見たり、趣味の時間を楽しんでる。」片思い女子高生「それ、いいですね！私も自分の時間を大切にしたいです。」一人が嬉しい専業主婦「自分の好きなことをするのは本当に大事だよ！」"
片思い女子高生,女子会好きの人事総務,"片思い女子高生「最近、女子会はしましたか？」女子会好きの人事総務「はい、友達と集まって楽しい時間を過ごしたよ。」片思い女子高生「何を話して盛り上がったんですか？」女子会好きの人事総務「恋愛の話や仕事の愚痴で盛り上がったかな。」片思い女子高生「楽しそう！私も女子会に参加したい！」"
片思い女子高生,ネタに飢えてるYouTuber,"片思い女子高生「最近、面白い動画を作りましたか？」ネタに飢えてるYouTuber「はい、友達とコメディ動画を撮影したんだ！」片思い女子高生「それ、楽しそう！どんな内容ですか？」ネタに飢えてるYouTuber「日常のちょっとした面白い出来事を再現したんだ。」片思い女子高生「見てみたい！YouTubeのリンク教えてください！」"
片思い女子高生,健康的なデザイナー,"片思い女子高生「最近、どんなデザインをしてるの？」健康的なデザイナー「今は、エコな素材を使ったファッションアイテムをデザインしてる。」片思い女子高生「それ、環境にも優しそうですね！どんなアイテムですか？」健康的なデザイナー「リサイクル素材のトートバッグを考えているよ。」片思い女子高生「私も欲しいな！」"
片思い女子高生,年金暮らしのおじいさん,"片思い女子高生「最近、何をして過ごしていますか？」年金暮らしのおじいさん「庭の手入れをしたり、近所を散歩したりしているよ。」片思い女子高生「いいですね！散歩すると気分が良くなりますよね。」年金暮らしのおじいさん「そうだね、自然の中で過ごすのが一番だよ。」"
片思い女子高生,特売日が大事なシェフ,"片思い女子高生「最近、特売日には何を買いましたか？」特売日が大事なシェフ「新鮮な野菜をたくさん買ったよ！」片思い女子高生「料理に使うんですか？」特売日が大事なシェフ「もちろん！旬の食材を使った料理を作るのが楽しみなんだ。」片思い女子高生「それ、いいですね！私もお手伝いしたいです！」"
片思い女子高生,小学校の先生,"片思い女子高生「最近、授業はどうですか？」小学校の先生「元気な子供たちと過ごすのが楽しいよ！」片思い女子高生「どんな授業をしているんですか？」小学校の先生「算数や国語、時々美術もやるよ。」片思い女子高生「子供たちと一緒に学ぶの、素敵ですね！」"
片思い女子高生,鼻水たれてる幼稚園児,"片思い女子高生「最近、幼稚園はどう？」鼻水たれてる幼稚園児「お絵かきしたよ！でも、鼻水が出ちゃった。」片思い女子高生「大変だね！お母さんに見てもらった？」鼻水たれてる幼稚園児「うん、いつも優しくしてくれる。」片思い女子高生「それは良かった！お絵かきの作品、見せてね！」"
片思い女子高生,免許証準備中のカフェ常連,"片思い女子高生「最近、カフェにはよく行きますか？」免許証準備中のカフェ常連「はい、運転免許のために勉強してるから、カフェでリラックスしてるんだ。」片思い女子高生「運転免許、頑張って取得してね！」免許証準備中のカフェ常連「ありがとう！カフェでの時間が癒しなんだ。」"
片思い女子高生,競馬予想のおじいちゃん,"片思い女子高生「最近、競馬はどうですか？」競馬予想のおじいちゃん「おかげさまで、最近のレースは当たってるよ！」片思い女子高生「すごいですね！どの馬がよかったですか？」競馬予想のおじいちゃん「〇〇馬が力強かった。次も期待してるんだ。」片思い女子高生「私もそのレース、見てみたい！」"
片思い女子高生,歩行者天国の番人,"片思い女子高生「最近、歩行者天国は賑やかですね！」歩行者天国の番人「そうだね、いろんな人が楽しんでいるよ。」片思い女子高生「何か面白い出来事がありましたか？」歩行者天国の番人「昨日、子供たちが大道芸を見て楽しんでたよ。」片思い女子高生「それ、素敵ですね！」"
片思い女子高生,Amazon依存の不良,"片思い女子高生「最近、どんなものをAmazonで買ったの？」Amazon依存の不良「ゲームや洋服をよく買ってる。」片思い女子高生「それ、楽しそう！どのゲームがオススメ？」Amazon依存の不良「〇〇ゲームが面白いよ、ぜひやってみて！」片思い女子高生「今度、教えてね！」"
片思い女子高生,健康第一の太極拳愛好者,"片思い女子高生「最近、太極拳の調子はどうですか？」健康第一の太極拳愛好者「とても良いよ、体が軽く感じる！」片思い女子高生「太極拳って、どんなことをするんですか？」健康第一の太極拳愛好者「ゆっくりした動作で心身を整えるんだ。」片思い女子高生「私もやってみたいな！」"
片思い女子高生,野球教室の親父,"片思い女子高生「最近、野球教室はどう？」野球教室の親父「子供たちが頑張ってるよ、成長が楽しみだ！」片思い女子高生「どんな練習をしているんですか？」野球教室の親父「バッティングやピッチングを中心に指導してる。」片思い女子高生「私も野球、やってみたいです！」"
片思い女子高生,ピッチャー談義の達人,"片思い女子高生「最近、ピッチャー談義はどうですか？」ピッチャー談義の達人「面白い選手の話題がたくさんあって盛り上がってるよ！」片思い女子高生「どの選手が注目されていますか？」ピッチャー談義の達人「〇〇選手が素晴らしいピッチングをしてるんだ。」片思い女子高生「私もその選手の試合、見てみたい！」"
片思い女子高生,1000円カットの伝道師,"片思い女子高生「最近、1000円カットの評判はどうですか？」1000円カットの伝道師「手軽で便利だから、たくさんの人が利用してるよ！」片思い女子高生「どんなスタイルにできるんですか？」1000円カットの伝道師「シンプルだけど、オシャレなスタイルに仕上げられるよ。」片思い女子高生「今度、行ってみようかな！」"
片思い女子高生,数学好きのおじいさん,"片思い女子高生「最近、数学はどうですか？」数学好きのおじいさん「毎日少しずつ問題を解いて楽しんでるよ！」片思い女子高生「すごいですね！どんな問題が好きですか？」数学好きのおじいさん「数独やパズルが特に面白いね。」片思い女子高生「私も挑戦してみたいです！」"
片思い女子高生,運搬予定ゼロの運送業者,"片思い女子高生「最近、運送の仕事はどうですか？」運搬予定ゼロの運送業者「最近は運ぶものが全くないんだ。」片思い女子高生「それは大変ですね。何か工夫していますか？」運搬予定ゼロの運送業者「ドライブしながら景色を楽しむことにしてるよ。」片思い女子高生「それもいいですね！リフレッシュできますね。」"
片思い女子高生,子供より寿司優先の父,"片思い女子高生「最近、子供と一緒に過ごす時間はありますか？」子供より寿司優先の父「子供との時間も大事だけど、寿司も大好きなんだ！」片思い女子高生「寿司、いいですね！どんな寿司が好きですか？」子供より寿司優先の父「トロやウニが最高だね。」片思い女子高生「私も寿司、食べたくなってきた！」"
片思い女子高生,犬好きのヤンキーママ,"片思い女子高生「最近、犬は元気ですか？」犬好きのヤンキーママ「元気いっぱいだよ！毎日散歩に行ってる。」片思い女子高生「どんな犬種ですか？」犬好きのヤンキーママ「柴犬を飼ってるの。とても可愛いんだ！」片思い女子高生「柴犬、私も好きです！一緒に遊びたいな！」"
片思い女子高生,鉄道音響マニア,"片思い女子高生「最近、鉄道の音響に興味を持っているんですね！」鉄道音響マニア「そうなんだ。特に電車の発車ベルが好きなんだ。」片思い女子高生「面白いですね！どんな音が一番好きですか？」鉄道音響マニア「〇〇駅のベルが一番好きだよ。」片思い女子高生「今度、聞いてみたいです！」"
片思い女子高生,コスプレ幼稚園児,"片思い女子高生「最近、コスプレはどう？」コスプレ幼稚園児「今日は〇〇のコスプレしてるよ！」片思い女子高生「可愛い！どんなキャラクターなの？」コスプレ幼稚園児「〇〇ちゃんだよ！大好き！」片思い女子高生「私もそのキャラ好き！一緒に遊ぼう！」"
片思い女子高生,電動自転車ぶっとばしヤクルトガール,"片思い女子高生「最近、電動自転車は快適ですか？」電動自転車ぶっとばしヤクルトガール「めっちゃ快適！スピード出すのが楽しいんだ。」片思い女子高生「どこに行くのが好きですか？」電動自転車ぶっとばしヤクルトガール「公園までの道をぶっ飛ばしてる！」片思い女子高生「それ、楽しそうですね！私も一緒に乗りたい！」"
さぼり癖のある営業職,梯子酒のOL,"さぼり癖のある営業職「最近、仕事はどう？」梯子酒のOL「まあまあだけど、飲みすぎて疲れてるかも…」さぼり癖のある営業職「それ、いいね！私も仕事の合間にサボってカフェに行きたいな。」梯子酒のOL「サボりすぎないようにしないとね！」さぼり癖のある営業職「うん、でもたまには息抜きも必要だよね。」"
さぼり癖のある営業職,片思い女子高生,"さぼり癖のある営業職「最近、学校はどう？」片思い女子高生「忙しいけど楽しいです！友達と勉強しています。」さぼり癖のある営業職「勉強、頑張ってるね！私はサボって遊びに行きたいな。」片思い女子高生「時々、息抜きも大事ですね！」さぼり癖のある営業職「そうそう、仕事と遊びのバランスが大事だよ。」"
さぼり癖のある営業職,忙しいお母さん,"さぼり癖のある営業職「最近、忙しそうですね！」忙しいお母さん「本当に、仕事と家事でバタバタしてる。」さぼり癖のある営業職「ちょっと休む時間は取れてますか？」忙しいお母さん「なかなかないけど、子供が寝た後に少しだけ自分の時間を作ってる。」さぼり癖のある営業職「それ、いいですね！私も仕事の合間に休憩したいな。」"
さぼり癖のある営業職,結婚指輪を探してるOL,"さぼり癖のある営業職「最近、結婚指輪探しはどう？」結婚指輪を探してるOL「いろいろ見てるけど、なかなか決まらない。」さぼり癖のある営業職「サボりながら、ゆっくり選んでもいいんじゃない？」結婚指輪を探してるOL「確かに、焦らず選ぶのが大事だね！」さぼり癖のある営業職「そうそう、楽しんで選んでね！」"
さぼり癖のある営業職,不倫中の音楽プロデューサー,"さぼり癖のある営業職「最近、音楽制作はどう？」不倫中の音楽プロデューサー「新曲の制作に追われてるけど、楽しいよ。」さぼり癖のある営業職「それ、いいですね！私はサボり癖がひどくて…」不倫中の音楽プロデューサー「たまにはサボってリフレッシュするのも大事だよ。」さぼり癖のある営業職「そうだね、音楽を聴きながら息抜きしようかな。」"
さぼり癖のある営業職,競馬好きなブロガー,"さぼり癖のある営業職「最近、競馬はどう？」競馬好きなブロガー「ブログを書きながら楽しんでるよ！」さぼり癖のある営業職「それ、いいね！私もサボって競馬に行きたいな。」競馬好きなブロガー「サボるなら一緒に行こうよ！楽しめるよ！」さぼり癖のある営業職「それ、最高だね！」"
さぼり癖のある営業職,定年する公務員,"さぼり癖のある営業職「最近、仕事はどう？」定年する公務員「もうすぐ定年だから、仕事を減らしてるよ。」さぼり癖のある営業職「それはいいですね！私もサボりたいです。」定年する公務員「サボりつつも、計画的に時間を使うのが大事だよ。」さぼり癖のある営業職「参考になります！」"
さぼり癖のある営業職,アイドルオタク,"さぼり癖のある営業職「最近、好きなアイドルはいますか？」アイドルオタク「〇〇ちゃんに夢中だよ！」さぼり癖のある営業職「私も、サボりながらたまにアイドルのイベントに行きたいな。」アイドルオタク「それ、いいですね！一緒に行こう！」さぼり癖のある営業職「そうしよう！」"
さぼり癖のある営業職,読書家の小学生,"さぼり癖のある営業職「最近、どんな本を読んでるの？」読書家の小学生「冒険物語が面白いよ！」さぼり癖のある営業職「それは楽しそう！私も仕事をサボって本を読みたいな。」読書家の小学生「本を読むのはいい気分転換だよ！」さぼり癖のある営業職「そうだね、今度おすすめの本教えて！」"
さぼり癖のある営業職,研究好きの小学生,"さぼり癖のある営業職「最近、どんな研究をしてるの？」研究好きの小学生「虫の観察をしてるよ！」さぼり癖のある営業職「虫か！面白そうだね。どんな虫がいるの？」研究好きの小学生「色々な種類がいて、観察するのが楽しい！」さぼり癖のある営業職「サボって虫取りに行くのもありだね！」"
